   467             CCL_RF:Cav03:Rg55     73.86269     145.791  
   468             CCL_RF:Cav03:Rg56     73.95570     146.062  
   469             CCL_RF:Cav03:Rg57     74.51559     146.334  
   470             CCL_RF:Cav03:Rg58     74.60916     146.608  
   471             CCL_RF:Cav03:Rg59     74.70274     146.884  
   472             CCL_RF:Cav03:Rg60     74.79631     147.159  
   473             CCL_RF:Cav03:Rg61     74.88988     147.435  
   474             CCL_RF:Cav03:Rg62     74.98346     147.710  
   475             CCL_RF:Cav03:Rg63     75.07703     147.984  
   476             CCL_RF:Cav03:Rg64     75.17060     148.257  
   477             CCL_RF:Cav03:Rg65     75.73385     148.532  
   478             CCL_RF:Cav03:Rg66     75.82798     148.808  
   479             CCL_RF:Cav03:Rg67     75.92211     149.086  
   480             CCL_RF:Cav03:Rg68     76.01624     149.363  
   481             CCL_RF:Cav03:Rg69     76.11038     149.641  
   482             CCL_RF:Cav03:Rg70     76.20451     149.918  
   483             CCL_RF:Cav03:Rg71     76.29864     150.195  
   484             CCL_RF:Cav03:Rg72     76.39277     150.470  
   485             CCL_RF:Cav03:Rg73     76.95936     150.746  
   486             CCL_RF:Cav03:Rg74     77.05405     151.025  
   487             CCL_RF:Cav03:Rg75     77.14874     151.304  
   488             CCL_RF:Cav03:Rg76     77.24342     151.584  
   489             CCL_RF:Cav03:Rg77     77.33811     151.864  
   490             CCL_RF:Cav03:Rg78     77.43280     152.143  
   491             CCL_RF:Cav03:Rg79     77.52749     152.422  
   492             CCL_RF:Cav03:Rg80     77.62217     152.699  
   493             CCL_RF:Cav03:Rg81     78.19209     152.978  
   494             CCL_RF:Cav03:Rg82     78.28734     153.258  
   495             CCL_RF:Cav03:Rg83     78.38258     153.540  
   496             CCL_RF:Cav03:Rg84     78.47782     153.821  
   497             CCL_RF:Cav03:Rg85     78.57306     154.103  
   498             CCL_RF:Cav03:Rg86     78.66830     154.385  
   499             CCL_RF:Cav03:Rg87     78.76354     154.665  
   500             CCL_RF:Cav03:Rg88     78.85878     154.944  
   501             CCL_RF:Cav03:Rg89     79.43202     155.225  
   502             CCL_RF:Cav03:Rg90     79.52781     155.508  
   503             CCL_RF:Cav03:Rg91     79.62360     155.791  
   504             CCL_RF:Cav03:Rg92     79.71939     156.075  
   505             CCL_RF:Cav03:Rg93     79.81518     156.359  
   506             CCL_RF:Cav03:Rg94     79.91097     156.642  
   507             CCL_RF:Cav03:Rg95     80.00677     156.925  
   508             CCL_RF:Cav03:Rg96     80.10256     157.206  
   509             CCL_RF:Cav04:Rg01     80.63909     157.489  
   510             CCL_RF:Cav04:Rg02     80.73543     157.774  
   511             CCL_RF:Cav04:Rg03     80.83177     158.060  
   512             CCL_RF:Cav04:Rg04     80.92811     158.346  
   513             CCL_RF:Cav04:Rg05     81.02445     158.631  
   514             CCL_RF:Cav04:Rg06     81.12079     158.917  
   515             CCL_RF:Cav04:Rg07     81.21713     159.202  
   516             CCL_RF:Cav04:Rg08     81.31347     159.485  
   517             CCL_RF:Cav04:Rg09     81.89328     159.770  
   518             CCL_RF:Cav04:Rg10     81.99017     160.057  
   519             CCL_RF:Cav04:Rg11     82.08705     160.344  
   520             CCL_RF:Cav04:Rg12     82.18394     160.632  
   521             CCL_RF:Cav04:Rg13     82.28083     160.920  
   522             CCL_RF:Cav04:Rg14     82.37771     161.208  
   523             CCL_RF:Cav04:Rg15     82.47460     161.494  
   524             CCL_RF:Cav04:Rg16     82.57148     161.780  
   525             CCL_RF:Cav04:Rg17     83.15457     162.067  
   526             CCL_RF:Cav04:Rg18     83.25200     162.356  
   527             CCL_RF:Cav04:Rg19     83.34943     162.645  
   528             CCL_RF:Cav04:Rg20     83.44686     162.935  
   529             CCL_RF:Cav04:Rg21     83.54428     163.225  
   530             CCL_RF:Cav04:Rg22     83.64171     163.515  
   531             CCL_RF:Cav04:Rg23     83.73914     163.804  
   532             CCL_RF:Cav04:Rg24     83.83657     164.091  
   533             CCL_RF:Cav04:Rg25     84.42291     164.380  
   534             CCL_RF:Cav04:Rg26     84.52088     164.671  
   535             CCL_RF:Cav04:Rg27     84.61885     164.963  
   536             CCL_RF:Cav04:Rg28     84.71682     165.255  
   537             CCL_RF:Cav04:Rg29     84.81479     165.547  
   538             CCL_RF:Cav04:Rg30     84.91276     165.838  
   539             CCL_RF:Cav04:Rg31     85.01073     166.129  
   540             CCL_RF:Cav04:Rg32     85.10870     166.419  
   541             CCL_RF:Cav04:Rg33     85.69827     166.710  
   542             CCL_RF:Cav04:Rg34     85.79677     167.003  
   543             CCL_RF:Cav04:Rg35     85.89528     167.296  
   544             CCL_RF:Cav04:Rg36     85.99379     167.590  
   545             CCL_RF:Cav04:Rg37     86.09230     167.884  
   546             CCL_RF:Cav04:Rg38     86.19081     168.178  
   547             CCL_RF:Cav04:Rg39     86.28931     168.471  
   548             CCL_RF:Cav04:Rg40     86.38782     168.762  
   549             CCL_RF:Cav04:Rg41     86.98061     169.055  
   550             CCL_RF:Cav04:Rg42     87.07966     169.350  
   551             CCL_RF:Cav04:Rg43     87.17870     169.646  
   552             CCL_RF:Cav04:Rg44     87.27774     169.942  
   553             CCL_RF:Cav04:Rg45     87.37679     170.238  
   554             CCL_RF:Cav04:Rg46     87.47583     170.534  
   555             CCL_RF:Cav04:Rg47     87.57487     170.828  
   556             CCL_RF:Cav04:Rg48     87.67392     171.122  
   557             CCL_RF:Cav04:Rg49     88.26991     171.417  
   558             CCL_RF:Cav04:Rg50     88.36949     171.714  
   559             CCL_RF:Cav04:Rg51     88.46906     172.012  
   560             CCL_RF:Cav04:Rg52     88.56864     172.310  
   561             CCL_RF:Cav04:Rg53     88.66822     172.608  
   562             CCL_RF:Cav04:Rg54     88.76779     172.905  
   563             CCL_RF:Cav04:Rg55     88.86737     173.202  
   564             CCL_RF:Cav04:Rg56     88.96694     173.498  
   565             CCL_RF:Cav04:Rg57     89.56613     173.795  
   566             CCL_RF:Cav04:Rg58     89.66623     174.094  
   567             CCL_RF:Cav04:Rg59     89.76634     174.394  
   568             CCL_RF:Cav04:Rg60     89.86645     174.694  
   569             CCL_RF:Cav04:Rg61     89.96655     174.994  
   570             CCL_RF:Cav04:Rg62     90.06666     175.293  
   571             CCL_RF:Cav04:Rg63     90.16677     175.592  
   572             CCL_RF:Cav04:Rg64     90.26687     175.890  
   573             CCL_RF:Cav04:Rg65     90.86923     176.189  
   574             CCL_RF:Cav04:Rg66     90.96986     176.490  
   575             CCL_RF:Cav04:Rg67     91.07050     176.792  
   576             CCL_RF:Cav04:Rg68     91.17113     177.094  
   577             CCL_RF:Cav04:Rg69     91.27176     177.396  
   578             CCL_RF:Cav04:Rg70     91.37240     177.697  
   579             CCL_RF:Cav04:Rg71     91.47303     177.998  
   580             CCL_RF:Cav04:Rg72     91.57366     178.298  
   581             CCL_RF:Cav04:Rg73     92.17918     178.599  
   582             CCL_RF:Cav04:Rg74     92.28034     178.902  
   583             CCL_RF:Cav04:Rg75     92.38149     179.206  
   584             CCL_RF:Cav04:Rg76     92.48265     179.510  
   585             CCL_RF:Cav04:Rg77     92.58381     179.814  
   586             CCL_RF:Cav04:Rg78     92.68497     180.117  
   587             CCL_RF:Cav04:Rg79     92.78613     180.420  
   588             CCL_RF:Cav04:Rg80     92.88729     180.722  
   589             CCL_RF:Cav04:Rg81     93.49594     181.025  
   590             CCL_RF:Cav04:Rg82     93.59762     181.330  
   591             CCL_RF:Cav04:Rg83     93.69930     181.636  
   592             CCL_RF:Cav04:Rg84     93.80098     181.942  
   593             CCL_RF:Cav04:Rg85     93.90266     182.248  
   594             CCL_RF:Cav04:Rg86     94.00434     182.553  
   595             CCL_RF:Cav04:Rg87     94.10602     182.858  
   596             CCL_RF:Cav04:Rg88     94.20771     183.162  
   597             CCL_RF:Cav04:Rg89     94.81948     183.467  
   598             CCL_RF:Cav04:Rg90     94.92168     183.774  
   599             CCL_RF:Cav04:Rg91     95.02388     184.082  
   600             CCL_RF:Cav04:Rg92     95.12608     184.390  
   601             CCL_RF:Cav04:Rg93     95.22828     184.697  
   602             CCL_RF:Cav04:Rg94     95.33048     185.005  
   603             CCL_RF:Cav04:Rg95     95.43268     185.312  
   604             CCL_RF:Cav04:Rg96     95.53488     185.618  
   605            SCL_RF:Cav01a:Rg01     98.49780     185.653  
   606            SCL_RF:Cav01a:Rg02     98.61140     186.380  
   607            SCL_RF:Cav01a:Rg03     98.72500     187.342  
   608            SCL_RF:Cav01a:Rg04     98.83860     188.429  
   609            SCL_RF:Cav01a:Rg05     98.95220     189.526  
   610            SCL_RF:Cav01a:Rg06     99.06580     190.271  
   611            SCL_RF:Cav01b:Rg01     99.72122     190.439  
   612            SCL_RF:Cav01b:Rg02     99.83482     191.244  
   613            SCL_RF:Cav01b:Rg03     99.94842     192.241  
   614            SCL_RF:Cav01b:Rg04     100.06202     193.339  
   615            SCL_RF:Cav01b:Rg05     100.17562     194.445  
   616            SCL_RF:Cav01b:Rg06     100.28922     195.231  
   617            SCL_RF:Cav01c:Rg01     100.87965     195.445  
   618            SCL_RF:Cav01c:Rg02     100.99325     196.261  
   619            SCL_RF:Cav01c:Rg03     101.10685     197.251  
   620            SCL_RF:Cav01c:Rg04     101.22045     198.344  
   621            SCL_RF:Cav01c:Rg05     101.33405     199.464  
   622            SCL_RF:Cav01c:Rg06     101.44765     200.346  
   623            SCL_RF:Cav02a:Rg01     104.33680     200.651  
   624            SCL_RF:Cav02a:Rg02     104.45040     201.508  
   625            SCL_RF:Cav02a:Rg03     104.56400     202.513  
   626            SCL_RF:Cav02a:Rg04     104.67760     203.608  
   627            SCL_RF:Cav02a:Rg05     104.79120     204.735  
   628            SCL_RF:Cav02a:Rg06     104.90480     205.678  
   629            SCL_RF:Cav02b:Rg01     105.56022     206.274  
   630            SCL_RF:Cav02b:Rg02     105.67382     207.292  
   631            SCL_RF:Cav02b:Rg03     105.78742     208.389  
   632            SCL_RF:Cav02b:Rg04     105.90102     209.520  
   633            SCL_RF:Cav02b:Rg05     106.01462     210.645  
   634            SCL_RF:Cav02b:Rg06     106.12822     211.529  
   635            SCL_RF:Cav02c:Rg01     106.71865     212.015  
   636            SCL_RF:Cav02c:Rg02     106.83225     212.950  
   637            SCL_RF:Cav02c:Rg03     106.94585     213.981  
   638            SCL_RF:Cav02c:Rg04     107.05945     215.077  
   639            SCL_RF:Cav02c:Rg05     107.17305     216.210  
   640            SCL_RF:Cav02c:Rg06     107.28665     217.261  
   641            SCL_RF:Cav03a:Rg01     110.17580     217.834  
   642            SCL_RF:Cav03a:Rg02     110.28940     218.805  
   643            SCL_RF:Cav03a:Rg03     110.40300     219.850  
   644            SCL_RF:Cav03a:Rg04     110.51660     220.947  
   645            SCL_RF:Cav03a:Rg05     110.63020     222.078  
   646            SCL_RF:Cav03a:Rg06     110.74380     223.171  
   647            SCL_RF:Cav03b:Rg01     111.39922     223.828  
   648            SCL_RF:Cav03b:Rg02     111.51282     224.833  
   649            SCL_RF:Cav03b:Rg03     111.62642     225.891  
   650            SCL_RF:Cav03b:Rg04     111.74002     226.989  
   651            SCL_RF:Cav03b:Rg05     111.85362     228.116  
   652            SCL_RF:Cav03b:Rg06     111.96722     229.243  
   653            SCL_RF:Cav03c:Rg01     112.55765     229.980  
   654            SCL_RF:Cav03c:Rg02     112.67125     231.016  
   655            SCL_RF:Cav03c:Rg03     112.78485     232.086  
   656            SCL_RF:Cav03c:Rg04     112.89845     233.185  
   657            SCL_RF:Cav03c:Rg05     113.01205     234.305  
   658            SCL_RF:Cav03c:Rg06     113.12565     235.460  
   659            SCL_RF:Cav04a:Rg01     116.01480     236.272  
   660            SCL_RF:Cav04a:Rg02     116.12840     237.336  
   661            SCL_RF:Cav04a:Rg03     116.24200     238.419  
   662            SCL_RF:Cav04a:Rg04     116.35560     239.518  
   663            SCL_RF:Cav04a:Rg05     116.46920     240.629  
   664            SCL_RF:Cav04a:Rg06     116.58280     241.804  
   665            SCL_RF:Cav04b:Rg01     117.23822     242.686  
   666            SCL_RF:Cav04b:Rg02     117.35182     243.776  
   667            SCL_RF:Cav04b:Rg03     117.46542     244.871  
   668            SCL_RF:Cav04b:Rg04     117.57902     245.969  
   669            SCL_RF:Cav04b:Rg05     117.69262     247.068  
   670            SCL_RF:Cav04b:Rg06     117.80622     248.257  
   671            SCL_RF:Cav04c:Rg01     118.39665     249.204  
   672            SCL_RF:Cav04c:Rg02     118.51025     250.316  
   673            SCL_RF:Cav04c:Rg03     118.62385     251.423  
   674            SCL_RF:Cav04c:Rg04     118.73745     252.520  
   675            SCL_RF:Cav04c:Rg05     118.85105     253.606  
   676            SCL_RF:Cav04c:Rg06     118.96465     254.801  
   677            SCL_RF:Cav05a:Rg01     121.85380     255.807  
   678            SCL_RF:Cav05a:Rg02     121.96740     256.940  
   679            SCL_RF:Cav05a:Rg03     122.08100     258.057  
   680            SCL_RF:Cav05a:Rg04     122.19460     259.153  
   681            SCL_RF:Cav05a:Rg05     122.30820     260.225  
   682            SCL_RF:Cav05a:Rg06     122.42180     261.420  
   683            SCL_RF:Cav05b:Rg01     123.07722     262.479  
   684            SCL_RF:Cav05b:Rg02     123.19082     263.629  
   685            SCL_RF:Cav05b:Rg03     123.30442     264.756  
   686            SCL_RF:Cav05b:Rg04     123.41802     265.852  
   687            SCL_RF:Cav05b:Rg05     123.53162     266.906  
   688            SCL_RF:Cav05b:Rg06     123.64522     268.096  
   689            SCL_RF:Cav05c:Rg01     124.23565     269.202  
   690            SCL_RF:Cav05c:Rg02     124.34925     270.368  
   691            SCL_RF:Cav05c:Rg03     124.46285     271.504  
   692            SCL_RF:Cav05c:Rg04     124.57645     272.598  
   693            SCL_RF:Cav05c:Rg05     124.69005     273.636  
   694            SCL_RF:Cav05c:Rg06     124.80365     274.815  
   695            SCL_RF:Cav06a:Rg01     127.69280     275.962  
   696            SCL_RF:Cav06a:Rg02     127.80640     277.141  
   697            SCL_RF:Cav06a:Rg03     127.92000     278.287  
   698            SCL_RF:Cav06a:Rg04     128.03360     279.379  
   699            SCL_RF:Cav06a:Rg05     128.14720     280.398  
   700            SCL_RF:Cav06a:Rg06     128.26080     281.561  
   701            SCL_RF:Cav06b:Rg01     128.91622     282.744  
   702            SCL_RF:Cav06b:Rg02     129.02982     283.934  
   703            SCL_RF:Cav06b:Rg03     129.14342     285.088  
   704            SCL_RF:Cav06b:Rg04     129.25702     286.179  
   705            SCL_RF:Cav06b:Rg05     129.37062     287.178  
   706            SCL_RF:Cav06b:Rg06     129.48422     288.321  
   707            SCL_RF:Cav06c:Rg01     130.07465     289.534  
   708            SCL_RF:Cav06c:Rg02     130.18825     290.733  
   709            SCL_RF:Cav06c:Rg03     130.30185     291.896  
   710            SCL_RF:Cav06c:Rg04     130.41545     292.985  
   711            SCL_RF:Cav06c:Rg05     130.52905     293.964  
   712            SCL_RF:Cav06c:Rg06     130.64265     295.084  
   713            SCL_RF:Cav07a:Rg01     133.53180     296.322  
   714            SCL_RF:Cav07a:Rg02     133.64540     297.529  
   715            SCL_RF:Cav07a:Rg03     133.75900     298.699  
   716            SCL_RF:Cav07a:Rg04     133.87260     299.786  
   717            SCL_RF:Cav07a:Rg05     133.98620     300.744  
   718            SCL_RF:Cav07a:Rg06     134.09980     301.838  
   719            SCL_RF:Cav07b:Rg01     134.75522     303.096  
   720            SCL_RF:Cav07b:Rg02     134.86882     304.309  
   721            SCL_RF:Cav07b:Rg03     134.98242     305.487  
   722            SCL_RF:Cav07b:Rg04     135.09602     306.571  
   723            SCL_RF:Cav07b:Rg05     135.20962     307.508  
   724            SCL_RF:Cav07b:Rg06     135.32322     308.572  
   725            SCL_RF:Cav07c:Rg01     135.91365     309.847  
   726            SCL_RF:Cav07c:Rg02     136.02725     311.064  
   727            SCL_RF:Cav07c:Rg03     136.14085     312.249  
   728            SCL_RF:Cav07c:Rg04     136.25445     313.331  
   729            SCL_RF:Cav07c:Rg05     136.36805     314.247  
   730            SCL_RF:Cav07c:Rg06     136.48165     315.279  
   731            SCL_RF:Cav08a:Rg01     139.37080     316.567  
   732            SCL_RF:Cav08a:Rg02     139.48440     317.787  
   733            SCL_RF:Cav08a:Rg03     139.59800     318.978  
   734            SCL_RF:Cav08a:Rg04     139.71160     320.058  
   735            SCL_RF:Cav08a:Rg05     139.82520     320.952  
   736            SCL_RF:Cav08a:Rg06     139.93880     321.951  
   737            SCL_RF:Cav08b:Rg01     140.59422     323.248  
   738            SCL_RF:Cav08b:Rg02     140.70782     324.470  
   739            SCL_RF:Cav08b:Rg03     140.82142     325.667  
   740            SCL_RF:Cav08b:Rg04     140.93502     326.745  
   741            SCL_RF:Cav08b:Rg05     141.04862     327.618  
   742            SCL_RF:Cav08b:Rg06     141.16222     328.582  
   743            SCL_RF:Cav08c:Rg01     141.75265     329.884  
   744            SCL_RF:Cav08c:Rg02     141.86625     331.107  
   745            SCL_RF:Cav08c:Rg03     141.97985     332.310  
   746            SCL_RF:Cav08c:Rg04     142.09345     333.385  
   747            SCL_RF:Cav08c:Rg05     142.20705     334.237  
   748            SCL_RF:Cav08c:Rg06     142.32065     335.165  
   749            SCL_RF:Cav09a:Rg01     145.20980     336.469  
   750            SCL_RF:Cav09a:Rg02     145.32340     337.693  
   751            SCL_RF:Cav09a:Rg03     145.43700     338.900  
   752            SCL_RF:Cav09a:Rg04     145.55060     339.974  
   753            SCL_RF:Cav09a:Rg05     145.66420     340.804  
   754            SCL_RF:Cav09a:Rg06     145.77780     341.695  
   755            SCL_RF:Cav09b:Rg01     146.43322     343.000  
   756            SCL_RF:Cav09b:Rg02     146.54682     344.222  
   757            SCL_RF:Cav09b:Rg03     146.66042     345.435  
   758            SCL_RF:Cav09b:Rg04     146.77402     346.506  
   759            SCL_RF:Cav09b:Rg05     146.88762     347.315  
   760            SCL_RF:Cav09b:Rg06     147.00122     348.169  
   761            SCL_RF:Cav09c:Rg01     147.59165     349.472  
   762            SCL_RF:Cav09c:Rg02     147.70525     350.693  
   763            SCL_RF:Cav09c:Rg03     147.81885     351.910  
   764            SCL_RF:Cav09c:Rg04     147.93245     352.979  
   765            SCL_RF:Cav09c:Rg05     148.04605     353.767  
   766            SCL_RF:Cav09c:Rg06     148.15965     354.583  
   767            SCL_RF:Cav10a:Rg01     151.04880     355.881  
   768            SCL_RF:Cav10a:Rg02     151.16240     357.100  
   769            SCL_RF:Cav10a:Rg03     151.27600     358.322  
   770            SCL_RF:Cav10a:Rg04     151.38960     359.388  
   771            SCL_RF:Cav10a:Rg05     151.50320     360.157  
   772            SCL_RF:Cav10a:Rg06     151.61680     360.934  
   773            SCL_RF:Cav10b:Rg01     152.27222     362.227  
   774            SCL_RF:Cav10b:Rg02     152.38582     363.443  
   775            SCL_RF:Cav10b:Rg03     152.49942     364.669  
   776            SCL_RF:Cav10b:Rg04     152.61302     365.733  
   777            SCL_RF:Cav10b:Rg05     152.72662     366.481  
   778            SCL_RF:Cav10b:Rg06     152.84022     367.221  
   779            SCL_RF:Cav10c:Rg01     153.43065     368.506  
   780            SCL_RF:Cav10c:Rg02     153.54425     369.718  
   781            SCL_RF:Cav10c:Rg03     153.65785     370.948  
   782            SCL_RF:Cav10c:Rg04     153.77145     372.010  
   783            SCL_RF:Cav10c:Rg05     153.88505     372.738  
   784            SCL_RF:Cav10c:Rg06     153.99865     373.441  
   785            SCL_RF:Cav11a:Rg01     156.88780     374.716  
   786            SCL_RF:Cav11a:Rg02     157.00140     375.925  
   787            SCL_RF:Cav11a:Rg03     157.11500     377.159  
   788            SCL_RF:Cav11a:Rg04     157.22860     378.218  
   789            SCL_RF:Cav11a:Rg05     157.34220     378.927  
   790            SCL_RF:Cav11a:Rg06     157.45580     379.592  
   791            SCL_RF:Cav11b:Rg01     158.11122     380.865  
   792            SCL_RF:Cav11b:Rg02     158.22482     382.076  
   793            SCL_RF:Cav11b:Rg03     158.33842     383.310  
   794            SCL_RF:Cav11b:Rg04     158.45202     384.355  
   795            SCL_RF:Cav11b:Rg05     158.56562     385.027  
   796            SCL_RF:Cav11b:Rg06     158.67922     385.634  
   797            SCL_RF:Cav11c:Rg01     159.26965     386.905  
   798            SCL_RF:Cav11c:Rg02     159.38325     388.117  
   799            SCL_RF:Cav11c:Rg03     159.49685     389.352  
   800            SCL_RF:Cav11c:Rg04     159.61045     390.382  
   801            SCL_RF:Cav11c:Rg05     159.72405     391.016  
   802            SCL_RF:Cav11c:Rg06     159.83765     391.564  
   803            SCL_RF:Cav12a:Rg01     162.72638     391.574  
   804            SCL_RF:Cav12a:Rg02     162.87738     393.025  
   805            SCL_RF:Cav12a:Rg03     163.02838     395.021  
   806            SCL_RF:Cav12a:Rg04     163.17938     397.166  
   807            SCL_RF:Cav12a:Rg05     163.33038     399.047  
   808            SCL_RF:Cav12a:Rg06     163.48138     399.742  
   809            SCL_RF:Cav12b:Rg01     164.17380     399.477  
   810            SCL_RF:Cav12b:Rg02     164.32480     400.730  
   811            SCL_RF:Cav12b:Rg03     164.47580     402.649  
   812            SCL_RF:Cav12b:Rg04     164.62680     404.883  
   813            SCL_RF:Cav12b:Rg05     164.77780     407.038  
   814            SCL_RF:Cav12b:Rg06     164.92880     408.212  
   815            SCL_RF:Cav12c:Rg01     165.48923     408.062  
   816            SCL_RF:Cav12c:Rg02     165.64023     409.381  
   817            SCL_RF:Cav12c:Rg03     165.79123     411.320  
   818            SCL_RF:Cav12c:Rg04     165.94223     413.560  
   819            SCL_RF:Cav12c:Rg05     166.09323     415.745  
   820            SCL_RF:Cav12c:Rg06     166.24423     417.024  
   821            SCL_RF:Cav12d:Rg01     166.93665     417.165  
   822            SCL_RF:Cav12d:Rg02     167.08765     418.687  
   823            SCL_RF:Cav12d:Rg03     167.23865     420.731  
   824            SCL_RF:Cav12d:Rg04     167.38965     422.996  
   825            SCL_RF:Cav12d:Rg05     167.54065     425.161  
   826            SCL_RF:Cav12d:Rg06     167.69165     426.410  
   827            SCL_RF:Cav13a:Rg01     170.61738     426.496  
   828            SCL_RF:Cav13a:Rg02     170.76838     427.943  
   829            SCL_RF:Cav13a:Rg03     170.91938     429.922  
   830            SCL_RF:Cav13a:Rg04     171.07038     432.174  
   831            SCL_RF:Cav13a:Rg05     171.22138     434.411  
   832            SCL_RF:Cav13a:Rg06     171.37238     435.898  
   833            SCL_RF:Cav13b:Rg01     172.06480     436.104  
   834            SCL_RF:Cav13b:Rg02     172.21580     437.614  
   835            SCL_RF:Cav13b:Rg03     172.36680     439.613  
   836            SCL_RF:Cav13b:Rg04     172.51780     441.869  
   837            SCL_RF:Cav13b:Rg05     172.66880     444.129  
   838            SCL_RF:Cav13b:Rg06     172.81980     445.713  
   839            SCL_RF:Cav13c:Rg01     173.38023     446.039  
   840            SCL_RF:Cav13c:Rg02     173.53123     447.609  
   841            SCL_RF:Cav13c:Rg03     173.68223     449.629  
   842            SCL_RF:Cav13c:Rg04     173.83323     451.890  
   843            SCL_RF:Cav13c:Rg05     173.98423     454.170  
   844            SCL_RF:Cav13c:Rg06     174.13523     455.846  
   845            SCL_RF:Cav13d:Rg01     174.82765     456.293  
   846            SCL_RF:Cav13d:Rg02     174.97865     457.922  
   847            SCL_RF:Cav13d:Rg03     175.12965     459.961  
   848            SCL_RF:Cav13d:Rg04     175.28065     462.227  
   849            SCL_RF:Cav13d:Rg05     175.43165     464.525  
   850            SCL_RF:Cav13d:Rg06     175.58265     466.288  
   851            SCL_RF:Cav14a:Rg01     178.50838     466.854  
   852            SCL_RF:Cav14a:Rg02     178.65938     468.541  
   853            SCL_RF:Cav14a:Rg03     178.81038     470.599  
   854            SCL_RF:Cav14a:Rg04     178.96138     472.869  
   855            SCL_RF:Cav14a:Rg05     179.11238     475.182  
   856            SCL_RF:Cav14a:Rg06     179.26338     477.029  
   857            SCL_RF:Cav14b:Rg01     179.95580     477.713  
   858            SCL_RF:Cav14b:Rg02     180.10680     479.455  
   859            SCL_RF:Cav14b:Rg03     180.25780     481.532  
   860            SCL_RF:Cav14b:Rg04     180.40880     483.806  
   861            SCL_RF:Cav14b:Rg05     180.55980     486.132  
   862            SCL_RF:Cav14b:Rg06     180.71080     488.057  
   863            SCL_RF:Cav14c:Rg01     181.27123     488.856  
   864            SCL_RF:Cav14c:Rg02     181.42223     490.651  
   865            SCL_RF:Cav14c:Rg03     181.57323     492.747  
   866            SCL_RF:Cav14c:Rg04     181.72423     495.024  
   867            SCL_RF:Cav14c:Rg05     181.87523     497.360  
   868            SCL_RF:Cav14c:Rg06     182.02623     499.358  
   869            SCL_RF:Cav14d:Rg01     182.71865     500.270  
   870            SCL_RF:Cav14d:Rg02     182.86965     502.116  
   871            SCL_RF:Cav14d:Rg03     183.02065     504.230  
   872            SCL_RF:Cav14d:Rg04     183.17165     506.510  
   873            SCL_RF:Cav14d:Rg05     183.32265     508.855  
   874            SCL_RF:Cav14d:Rg06     183.47365     510.919  
   875            SCL_RF:Cav15a:Rg01     186.39938     511.942  
   876            SCL_RF:Cav15a:Rg02     186.55038     513.836  
   877            SCL_RF:Cav15a:Rg03     186.70138     515.967  
   878            SCL_RF:Cav15a:Rg04     186.85238     518.250  
   879            SCL_RF:Cav15a:Rg05     187.00338     520.600  
   880            SCL_RF:Cav15a:Rg06     187.15438     522.726  
   881            SCL_RF:Cav15b:Rg01     187.84680     523.855  
   882            SCL_RF:Cav15b:Rg02     187.99780     525.796  
   883            SCL_RF:Cav15b:Rg03     188.14880     527.944  
   884            SCL_RF:Cav15b:Rg04     188.29980     530.230  
   885            SCL_RF:Cav15b:Rg05     188.45080     532.583  
   886            SCL_RF:Cav15b:Rg06     188.60180     534.765  
   887            SCL_RF:Cav15c:Rg01     189.16223     535.997  
   888            SCL_RF:Cav15c:Rg02     189.31323     537.981  
   889            SCL_RF:Cav15c:Rg03     189.46423     540.145  
   890            SCL_RF:Cav15c:Rg04     189.61523     542.433  
   891            SCL_RF:Cav15c:Rg05     189.76623     544.789  
   892            SCL_RF:Cav15c:Rg06     189.91723     547.020  
   893            SCL_RF:Cav15d:Rg01     190.60965     548.351  
   894            SCL_RF:Cav15d:Rg02     190.76065     550.377  
   895            SCL_RF:Cav15d:Rg03     190.91165     552.557  
   896            SCL_RF:Cav15d:Rg04     191.06265     554.847  
   897            SCL_RF:Cav15d:Rg05     191.21365     557.202  
   898            SCL_RF:Cav15d:Rg06     191.36465     559.478  
   899            SCL_RF:Cav16a:Rg01     194.29038     560.904  
   900            SCL_RF:Cav16a:Rg02     194.44138     562.969  
   901            SCL_RF:Cav16a:Rg03     194.59238     565.164  
   902            SCL_RF:Cav16a:Rg04     194.74338     567.456  
   903            SCL_RF:Cav16a:Rg05     194.89438     569.809  
   904            SCL_RF:Cav16a:Rg06     195.04538     572.124  
   905            SCL_RF:Cav16b:Rg01     195.73780     573.640  
   906            SCL_RF:Cav16b:Rg02     195.88880     575.742  
   907            SCL_RF:Cav16b:Rg03     196.03980     577.952  
   908            SCL_RF:Cav16b:Rg04     196.19080     580.244  
   909            SCL_RF:Cav16b:Rg05     196.34180     582.594  
   910            SCL_RF:Cav16b:Rg06     196.49280     584.943  
   911            SCL_RF:Cav16c:Rg01     197.05323     586.545  
   912            SCL_RF:Cav16c:Rg02     197.20423     588.681  
   913            SCL_RF:Cav16c:Rg03     197.35523     590.906  
   914            SCL_RF:Cav16c:Rg04     197.50623     593.199  
   915            SCL_RF:Cav16c:Rg05     197.65723     595.544  
   916            SCL_RF:Cav16c:Rg06     197.80823     597.923  
   917            SCL_RF:Cav16d:Rg01     198.50065     599.606  
   918            SCL_RF:Cav16d:Rg02     198.65165     601.774  
   919            SCL_RF:Cav16d:Rg03     198.80265     604.012  
   920            SCL_RF:Cav16d:Rg04     198.95365     606.307  
   921            SCL_RF:Cav16d:Rg05     199.10465     608.645  
   922            SCL_RF:Cav16d:Rg06     199.25565     611.047  
