pos[m] eKin rmsX rmsXp rmsY rmsYp rmsZ rmsdp_p  rmsZp phase time eKin x xp y yp z dp_p zp phase0 time0 eKin0 
+1.159816e+002    259.545436  +1.595780e-003 +2.551240e-004 +2.591729e-003 +5.974981e-004 +1.162797e-003 +3.880609e-004 +2.382215e-004 +9.044582e-001 +6.241947e-012 +1.796334e-001 -4.611516e-006 +1.361796e-006 +2.109518e-005 -5.343900e-006 +1.128372e-004 +1.180603e-004 +7.247446e-005 +8.776811e-002 +6.057151e-013 +5.465012e-002 
+1.160319e+002    259.784017  +1.596453e-003 +2.547789e-004 +2.562982e-003 +6.092157e-004 +1.166322e-003 +3.815448e-004 +2.341282e-004 +9.069132e-001 +6.258890e-012 +1.767640e-001 -4.543049e-006 +1.395501e-006 +2.082752e-005 -5.466850e-006 +1.164801e-004 +1.149526e-004 +7.053862e-005 +9.057308e-002 +6.250730e-013 +5.325582e-002 
+1.160822e+002    260.797327  +1.596672e-003 +2.547933e-004 +2.533326e-003 +5.937158e-004 +1.170283e-003 +3.797098e-004 +2.326089e-004 +9.087762e-001 +6.271747e-012 +1.765345e-001 -4.472899e-006 +1.360337e-006 +2.055121e-005 -5.357037e-006 +1.201177e-004 +1.131265e-004 +6.930091e-005 +9.327664e-002 +6.437311e-013 +5.259473e-002 
+1.161325e+002    260.988849  +1.598330e-003 +2.561136e-004 +2.505774e-003 +5.717878e-004 +1.173489e-003 +3.784085e-004 +2.317377e-004 +9.110357e-001 +6.287341e-012 +1.760464e-001 -4.406288e-006 +1.333038e-006 +2.029065e-005 -5.196335e-006 +1.236288e-004 +1.120791e-004 +6.863733e-005 +9.597897e-002 +6.623807e-013 +5.214238e-002 
+1.161828e+002    261.929740  +1.599651e-003 +2.547742e-004 +2.477513e-003 +5.834282e-004 +1.177029e-003 +3.717835e-004 +2.273241e-004 +9.126553e-001 +6.298519e-012 +1.735281e-001 -4.338105e-006 +1.348968e-006 +2.002305e-005 -5.315254e-006 +1.271329e-004 +1.076852e-004 +6.584324e-005 +9.857750e-002 +6.803140e-013 +5.026152e-002 
+1.162330e+002    262.303485  +1.602138e-003 +2.604629e-004 +2.450899e-003 +5.355251e-004 +1.179930e-003 +3.737572e-004 +2.283887e-004 +9.144578e-001 +6.310958e-012 +1.746745e-001 -4.272893e-006 +1.269319e-006 +1.976748e-005 -4.933819e-006 +1.305117e-004 +1.082236e-004 +6.613131e-005 +1.011479e-001 +6.980528e-013 +5.057802e-002 
+1.162833e+002    262.972357  +1.604862e-003 +2.560865e-004 +2.424471e-003 +5.636583e-004 +1.182742e-003 +3.657013e-004 +2.232175e-004 +9.158370e-001 +6.320476e-012 +1.713035e-001 -4.207506e-006 +1.321259e-006 +1.951210e-005 -5.192881e-006 +1.338409e-004 +1.018318e-004 +6.215629e-005 +1.036375e-001 +7.152350e-013 +4.770052e-002 
+1.163336e+002    263.679081  +1.608098e-003 +2.655435e-004 +2.398672e-003 +5.095383e-004 +1.185283e-003 +3.670273e-004 +2.237637e-004 +9.169611e-001 +6.328234e-012 +1.723422e-001 -4.143411e-006 +1.222258e-006 +1.926052e-005 -4.756610e-006 +1.370721e-004 +1.022932e-004 +6.236461e-005 +1.060421e-001 +7.318292e-013 +4.803306e-002 
+1.163839e+002    263.996563  +1.612444e-003 +2.619048e-004 +2.374367e-003 +5.258438e-004 +1.187162e-003 +3.618412e-004 +2.204855e-004 +9.180364e-001 +6.335655e-012 +1.700919e-001 -4.081447e-006 +1.258940e-006 +1.901961e-005 -4.916861e-006 +1.401877e-004 +9.663499e-005 +5.888389e-005 +1.084076e-001 +7.481547e-013 +4.542555e-002 
+1.164342e+002    264.933790  +1.616722e-003 +2.700806e-004 +2.349823e-003 +4.916583e-004 +1.189128e-003 +3.606731e-004 +2.194318e-004 +9.184436e-001 +6.338465e-012 +1.700867e-001 -4.019197e-006 +1.189997e-006 +1.877555e-005 -4.647079e-006 +1.432537e-004 +9.483162e-005 +5.769511e-005 +1.106445e-001 +7.635918e-013 +4.472082e-002 
+1.164845e+002    265.059750  +1.622647e-003 +2.735242e-004 +2.327528e-003 +4.804859e-004 +1.190061e-003 +3.592277e-004 +2.185067e-004 +9.190143e-001 +6.342403e-012 +1.694779e-001 -3.960580e-006 +1.179550e-006 +1.854816e-005 -4.573974e-006 +1.461455e-004 +9.126627e-005 +5.551435e-005 +1.128596e-001 +7.788791e-013 +4.305795e-002 
+1.165347e+002    266.049672  +1.628218e-003 +2.723657e-004 +2.304591e-003 +4.827730e-004 +1.191208e-003 +3.582744e-004 +2.175690e-004 +9.187296e-001 +6.340439e-012 +1.695983e-001 -3.900776e-006 +1.175602e-006 +1.831438e-005 -4.613535e-006 +1.490129e-004 +8.645760e-005 +5.250304e-005 +1.149276e-001 +7.931508e-013 +4.092691e-002 
+1.165850e+002    266.488322  +1.634752e-003 +2.829379e-004 +2.282908e-003 +4.527586e-004 +1.192019e-003 +3.580650e-004 +2.172837e-004 +9.188388e-001 +6.341192e-012 +1.697516e-001 -3.843378e-006 +1.119321e-006 +1.808933e-005 -4.377766e-006 +1.517768e-004 +9.018068e-005 +5.472412e-005 +1.169935e-001 +8.074084e-013 +4.275289e-002 
+1.166353e+002    266.385939  +1.641925e-003 +2.831000e-004 +2.261969e-003 +4.536494e-004 +1.192971e-003 +3.592274e-004 +2.180261e-004 +9.196932e-001 +6.347089e-012 +1.702436e-001 -3.787177e-006 +1.120108e-006 +1.786887e-005 -4.406559e-006 +1.545301e-004 +9.166956e-005 +5.563706e-005 +1.191314e-001 +8.221629e-013 +4.344366e-002 
+1.166856e+002    266.349306  +1.649157e-003 +2.833544e-004 +2.240957e-003 +4.541640e-004 +1.194318e-003 +3.593340e-004 +2.181040e-004 +9.207745e-001 +6.354552e-012 +1.702729e-001 -3.730934e-006 +1.117057e-006 +1.764649e-005 -4.431855e-006 +1.573108e-004 +9.159532e-005 +5.559538e-005 +1.212808e-001 +8.369965e-013 +4.340309e-002 
+1.167359e+002    266.349400  +1.656567e-003 +2.847204e-004 +2.220045e-003 +4.518957e-004 +1.195897e-003 +3.595183e-004 +2.182159e-004 +9.219923e-001 +6.362956e-012 +1.703604e-001 -3.675013e-006 +1.108598e-006 +1.742358e-005 -4.433181e-006 +1.600958e-004 +9.153715e-005 +5.556006e-005 +1.234279e-001 +8.518142e-013 +4.337554e-002 
+1.167870e+002    266.349588  +1.664578e-003 +2.862469e-004 +2.199129e-003 +4.494551e-004 +1.197928e-003 +3.599006e-004 +2.184479e-004 +9.235576e-001 +6.373758e-012 +1.705416e-001 -3.619067e-006 +1.099478e-006 +1.719688e-005 -4.433051e-006 +1.629272e-004 +9.153035e-005 +5.555592e-005 +1.256108e-001 +8.668792e-013 +4.337235e-002 
+1.168372e+002    266.349588  +1.672576e-003 +2.877529e-004 +2.178676e-003 +4.470964e-004 +1.200040e-003 +3.603163e-004 +2.187002e-004 +9.251859e-001 +6.384996e-012 +1.707386e-001 -3.564353e-006 +1.090484e-006 +1.697415e-005 -4.433162e-006 +1.657089e-004 +9.152443e-005 +5.555233e-005 +1.277554e-001 +8.816797e-013 +4.336954e-002 
+1.168875e+002    266.349588  +1.680574e-003 +2.892588e-004 +2.158222e-003 +4.447378e-004 +1.202152e-003 +3.607320e-004 +2.189525e-004 +9.268141e-001 +6.396233e-012 +1.709356e-001 -3.509640e-006 +1.081490e-006 +1.675141e-005 -4.433273e-006 +1.684906e-004 +9.151850e-005 +5.554873e-005 +1.299000e-001 +8.964802e-013 +4.336673e-002 
+1.169377e+002    266.349588  +1.688572e-003 +2.907648e-004 +2.137769e-003 +4.423791e-004 +1.204264e-003 +3.611477e-004 +2.192048e-004 +9.284424e-001 +6.407470e-012 +1.711325e-001 -3.454927e-006 +1.072497e-006 +1.652868e-005 -4.433384e-006 +1.712724e-004 +9.151258e-005 +5.554513e-005 +1.320446e-001 +9.112807e-013 +4.336392e-002 
+1.169893e+002    266.349870  +1.697294e-003 +2.923888e-004 +2.117151e-003 +4.399648e-004 +1.206893e-003 +3.617286e-004 +2.195573e-004 +9.304692e-001 +6.421458e-012 +1.714080e-001 -3.399791e-006 +1.062945e-006 +1.629989e-005 -4.433210e-006 +1.741294e-004 +9.151291e-005 +5.554530e-005 +1.342472e-001 +9.264816e-013 +4.336412e-002 
+1.170396e+002    266.341228  +1.706066e-003 +2.945861e-004 +2.097279e-003 +4.365697e-004 +1.209685e-003 +3.624716e-004 +2.200114e-004 +9.326318e-001 +6.436382e-012 +1.717550e-001 -3.346651e-006 +1.051524e-006 +1.607710e-005 -4.423986e-006 +1.769119e-004 +9.157511e-005 +5.558385e-005 +1.363939e-001 +9.412967e-013 +4.339233e-002 
+1.170899e+002    266.237812  +1.715257e-003 +3.008226e-004 +2.077823e-003 +4.263321e-004 +1.212496e-003 +3.614615e-004 +2.194359e-004 +9.349225e-001 +6.452191e-012 +1.712163e-001 -3.294355e-006 +1.030102e-006 +1.585616e-005 -4.356476e-006 +1.796691e-004 +9.068303e-005 +5.505183e-005 +1.385380e-001 +9.560938e-013 +4.295455e-002 
+1.171402e+002    266.566565  +1.724526e-003 +2.896095e-004 +2.058376e-003 +4.459148e-004 +1.215300e-003 +3.508076e-004 +2.128521e-004 +9.366906e-001 +6.464393e-012 +1.663552e-001 -3.242002e-006 +1.064703e-006 +1.563398e-005 -4.541295e-006 +1.823946e-004 +8.225268e-005 +4.990671e-005 +1.405803e-001 +9.701885e-013 +3.900473e-002 
+1.171905e+002    267.770082  +1.733258e-003 +2.982796e-004 +2.038258e-003 +4.293929e-004 +1.218472e-003 +3.500156e-004 +2.119483e-004 +9.376950e-001 +6.471325e-012 +1.666561e-001 -3.188874e-006 +1.025144e-006 +1.540552e-005 -4.419346e-006 +1.851107e-004 +8.082927e-005 +4.894531e-005 +1.424549e-001 +9.831257e-013 +3.848598e-002 
+1.172407e+002    268.006785  +1.743575e-003 +3.066171e-004 +2.019975e-003 +4.157795e-004 +1.220888e-003 +3.495356e-004 +2.115746e-004 +9.392711e-001 +6.482202e-012 +1.665604e-001 -3.138638e-006 +1.008690e-006 +1.518972e-005 -4.321267e-006 +1.876523e-004 +8.005980e-005 +4.846036e-005 +1.443674e-001 +9.963245e-013 +3.815003e-002 
+1.172910e+002    269.117124  +1.753219e-003 +2.984393e-004 +2.000884e-003 +4.270496e-004 +1.223837e-003 +3.446202e-004 +2.082162e-004 +9.402165e-001 +6.488727e-012 +1.648322e-001 -3.087023e-006 +1.019643e-006 +1.496667e-005 -4.434231e-006 +1.902240e-004 +7.426124e-005 +4.486791e-005 +1.461402e-001 +1.008559e-012 +3.551923e-002 
+1.173413e+002    269.553990  +1.764132e-003 +3.241700e-004 +1.983231e-003 +3.893006e-004 +1.226144e-003 +3.468153e-004 +2.093910e-004 +9.414700e-001 +6.497377e-012 +1.661251e-001 -3.037893e-006 +9.560193e-007 +1.475320e-005 -4.128816e-006 +1.926295e-004 +7.639972e-005 +4.612660e-005 +1.479067e-001 +1.020750e-012 +3.659560e-002 
+1.173916e+002    270.344405  +1.775143e-003 +3.068131e-004 +1.965667e-003 +4.122871e-004 +1.228467e-003 +3.405370e-004 +2.053318e-004 +9.423161e-001 +6.503217e-012 +1.635494e-001 -2.988622e-006 +9.930438e-007 +1.453923e-005 -4.342409e-006 +1.949896e-004 +6.739825e-005 +4.063877e-005 +1.495700e-001 +1.032229e-012 +3.236930e-002 
+1.174419e+002    271.167603  +1.786626e-003 +3.373414e-004 +1.948630e-003 +3.713694e-004 +1.230538e-003 +3.413174e-004 +2.055226e-004 +9.429318e-001 +6.507466e-012 +1.643745e-001 -2.940516e-006 +9.159452e-007 +1.432799e-005 -4.006747e-006 +1.972428e-004 +6.940629e-005 +4.179265e-005 +1.511424e-001 +1.043081e-012 +3.342525e-002 
+1.174922e+002    271.556564  +1.799284e-003 +3.247828e-004 +1.932867e-003 +3.862848e-004 +1.231903e-003 +3.380315e-004 +2.034132e-004 +9.435189e-001 +6.511517e-012 +1.630026e-001 -2.894097e-006 +9.455943e-007 +1.412497e-005 -4.152212e-006 +1.993333e-004 +6.074362e-005 +3.655297e-005 +1.526702e-001 +1.053624e-012 +2.929126e-002 
+1.175424e+002    272.688226  +1.811584e-003 +3.455654e-004 +1.916731e-003 +3.604719e-004 +1.233398e-003 +3.366665e-004 +2.022136e-004 +9.433346e-001 +6.510246e-012 +1.629544e-001 -2.847366e-006 +8.895354e-007 +1.391809e-005 -3.943432e-006 +2.013744e-004 +5.884826e-005 +3.534632e-005 +1.540164e-001 +1.062915e-012 +2.848393e-002 
+1.175927e+002    272.842646  +1.825878e-003 +3.543158e-004 +1.902714e-003 +3.505983e-004 +1.233675e-003 +3.368811e-004 +2.022910e-004 +9.433662e-001 +6.510464e-012 +1.631416e-001 -2.803770e-006 +8.770962e-007 +1.372547e-005 -3.871076e-006 +2.031587e-004 +5.396322e-005 +3.240394e-005 +1.553513e-001 +1.072128e-012 +2.613279e-002 
+1.176430e+002    273.968859  +1.839683e-003 +3.562781e-004 +1.888201e-003 +3.472283e-004 +1.234122e-003 +3.385954e-004 +2.029431e-004 +9.423946e-001 +6.503758e-012 +1.645819e-001 -2.759489e-006 +8.600860e-007 +1.352814e-005 -3.856960e-006 +2.049162e-004 +4.681839e-005 +2.806143e-005 +1.564772e-001 +1.079898e-012 +2.275713e-002 
+1.176933e+002    274.206688  +1.855466e-003 +3.906010e-004 +1.875744e-003 +3.138436e-004 +1.233320e-003 +3.381973e-004 +2.026251e-004 +9.415061e-001 +6.497627e-012 +1.645170e-001 -2.718461e-006 +7.997946e-007 +1.334440e-005 -3.564117e-006 +2.063966e-004 +4.564674e-005 +2.734845e-005 +1.575614e-001 +1.087380e-012 +2.220498e-002 
+1.177436e+002    275.017581  +1.871349e-003 +3.742916e-004 +1.863405e-003 +3.277511e-004 +1.232264e-003 +3.488613e-004 +2.087352e-004 +9.397629e-001 +6.485596e-012 +1.701568e-001 -2.677480e-006 +8.197890e-007 +1.316039e-005 -3.709856e-006 +2.077875e-004 +3.462201e-005 +2.071549e-005 +1.584652e-001 +1.093618e-012 +1.688685e-002 
+1.177939e+002    275.915828  +1.887662e-003 +3.999647e-004 +1.851543e-003 +3.042332e-004 +1.230972e-003 +3.409767e-004 +2.037161e-004 +9.377456e-001 +6.471674e-012 +1.668005e-001 -2.637629e-006 +7.658127e-007 +1.297865e-005 -3.502743e-006 +2.090664e-004 +3.776890e-005 +2.256497e-005 +1.592653e-001 +1.099140e-012 +1.847595e-002 
+1.178441e+002    275.895445  +1.905202e-003 +4.067296e-004 +1.840908e-003 +2.987963e-004 +1.229423e-003 +3.366547e-004 +2.011407e-004 +9.365895e-001 +6.463696e-012 +1.646753e-001 -2.599702e-006 +7.515271e-007 +1.280438e-005 -3.464641e-006 +2.102589e-004 +4.158120e-005 +2.484346e-005 +1.601778e-001 +1.105437e-012 +2.033952e-002 
+1.178944e+002    275.824247  +1.922823e-003 +4.056280e-004 +1.830355e-003 +2.997801e-004 +1.228266e-003 +3.360292e-004 +2.007904e-004 +9.357890e-001 +6.458171e-012 +1.643311e-001 -2.562041e-006 +7.472950e-007 +1.262945e-005 -3.489950e-006 +2.114892e-004 +4.181878e-005 +2.498834e-005 +1.611291e-001 +1.112002e-012 +2.045098e-002 
+1.179447e+002    275.818423  +1.940521e-003 +4.073522e-004 +1.819885e-003 +2.984889e-004 +1.227369e-003 +3.355700e-004 +2.005180e-004 +9.351124e-001 +6.453502e-012 +1.641034e-001 -2.524739e-006 +7.378664e-007 +1.245385e-005 -3.492622e-006 +2.127342e-004 +4.168779e-005 +2.491031e-005 +1.620787e-001 +1.118556e-012 +2.038653e-002 
+1.179965e+002    275.818987  +1.959041e-003 +4.097874e-004 +1.809371e-003 +2.966963e-004 +1.226717e-003 +3.351163e-004 +2.002467e-004 +9.346149e-001 +6.450069e-012 +1.638818e-001 -2.487025e-006 +7.273489e-007 +1.227289e-005 -3.490302e-006 +2.140175e-004 +4.167615e-005 +2.490333e-005 +1.630564e-001 +1.125303e-012 +2.038087e-002 
+1.180486e+002    275.818987  +1.977808e-003 +4.121756e-004 +1.798976e-003 +2.949702e-004 +1.226219e-003 +3.347173e-004 +2.000083e-004 +9.342359e-001 +6.447453e-012 +1.636867e-001 -2.449563e-006 +7.169639e-007 +1.209115e-005 -3.488399e-006 +2.153068e-004 +4.167228e-005 +2.490102e-005 +1.640386e-001 +1.132082e-012 +2.037898e-002 
+1.181007e+002    275.818893  +1.996576e-003 +4.145639e-004 +1.788581e-003 +2.932442e-004 +1.225722e-003 +3.343184e-004 +1.997699e-004 +9.338571e-001 +6.444838e-012 +1.634916e-001 -2.412101e-006 +7.065789e-007 +1.190942e-005 -3.486495e-006 +2.165960e-004 +4.166841e-005 +2.489870e-005 +1.650209e-001 +1.138860e-012 +2.037708e-002 
+1.181510e+002    275.818987  +2.015027e-003 +4.168853e-004 +1.778902e-003 +2.916242e-004 +1.225573e-003 +3.340436e-004 +1.996057e-004 +9.337438e-001 +6.444057e-012 +1.633573e-001 -2.376870e-006 +6.966670e-007 +1.173417e-005 -3.484552e-006 +2.178404e-004 +4.167411e-005 +2.490211e-005 +1.659689e-001 +1.145403e-012 +2.037988e-002 
+1.182013e+002    275.808467  +2.033676e-003 +4.203381e-004 +1.769434e-003 +2.893330e-004 +1.225595e-003 +3.338472e-004 +1.994918e-004 +9.337726e-001 +6.444255e-012 +1.632556e-001 -2.342157e-006 +6.853431e-007 +1.155911e-005 -3.475467e-006 +2.190828e-004 +4.172786e-005 +2.493466e-005 +1.669176e-001 +1.151951e-012 +2.040546e-002 
+1.182516e+002    275.722615  +2.052709e-003 +4.280837e-004 +1.760338e-003 +2.845633e-004 +1.225631e-003 +3.336702e-004 +1.994142e-004 +9.338977e-001 +6.445119e-012 +1.631232e-001 -2.308142e-006 +6.707424e-007 +1.138529e-005 -3.439894e-006 +2.202961e-004 +4.032754e-005 +2.410130e-005 +1.678597e-001 +1.158452e-012 +1.971516e-002 
+1.183019e+002    276.157884  +2.071531e-003 +4.069550e-004 +1.751115e-003 +2.968152e-004 +1.225807e-003 +3.352111e-004 +2.001916e-004 +9.335352e-001 +6.442617e-012 +1.641096e-001 -2.274009e-006 +6.924417e-007 +1.120957e-005 -3.575435e-006 +2.214987e-004 +3.171571e-005 +1.894096e-005 +1.686863e-001 +1.164157e-012 +1.552709e-002 
+1.183521e+002    277.205103  +2.089861e-003 +4.256813e-004 +1.741566e-003 +2.844484e-004 +1.226316e-003 +3.326616e-004 +1.983272e-004 +9.327340e-001 +6.437087e-012 +1.634177e-001 -2.239745e-006 +6.585192e-007 +1.103078e-005 -3.463992e-006 +2.227004e-004 +3.272724e-005 +1.951142e-005 +1.693855e-001 +1.168982e-012 +1.607703e-002 
+1.184024e+002    277.404233  +2.109690e-003 +4.286300e-004 +1.733351e-003 +2.822485e-004 +1.226299e-003 +3.323893e-004 +1.981000e-004 +9.324956e-001 +6.435443e-012 +1.633896e-001 -2.207262e-006 +6.561260e-007 +1.085948e-005 -3.451526e-006 +2.237528e-004 +3.116268e-005 +1.857258e-005 +1.701449e-001 +1.174223e-012 +1.531836e-002 
+1.184527e+002    278.458309  +2.128557e-003 +4.215554e-004 +1.724437e-003 +2.849658e-004 +1.226882e-003 +3.322265e-004 +1.976603e-004 +9.317503e-001 +6.430299e-012 +1.638683e-001 -2.173929e-006 +6.537320e-007 +1.068287e-005 -3.491680e-006 +2.248635e-004 +2.700465e-005 +1.606659e-005 +1.707716e-001 +1.178548e-012 +1.331985e-002 
+1.185030e+002    278.783962  +2.148850e-003 +4.523230e-004 +1.716774e-003 +2.688014e-004 +1.226890e-003 +3.306137e-004 +1.965956e-004 +9.313912e-001 +6.427820e-012 +1.632445e-001 -2.142392e-006 +6.181699e-007 +1.051308e-005 -3.327452e-006 +2.258101e-004 +2.882017e-005 +1.713758e-005 +1.714233e-001 +1.183045e-012 +1.423031e-002 
+1.185533e+002    279.576632  +2.168914e-003 +4.297762e-004 +1.709018e-003 +2.787406e-004 +1.227069e-003 +3.330316e-004 +1.977758e-004 +9.306396e-001 +6.422633e-012 +1.648592e-001 -2.110665e-006 +6.356162e-007 +1.034183e-005 -3.448067e-006 +2.267414e-004 +2.059624e-005 +1.223139e-005 +1.719663e-001 +1.186793e-012 +1.019567e-002 
+1.186036e+002    280.233950  +2.189638e-003 +4.724885e-004 +1.701889e-003 +2.589505e-004 +1.226947e-003 +3.299483e-004 +1.957336e-004 +9.298146e-001 +6.416940e-012 +1.636785e-001 -2.079996e-006 +5.848698e-007 +1.017344e-005 -3.231129e-006 +2.275578e-004 +2.299695e-005 +1.364237e-005 +1.724497e-001 +1.190129e-012 +1.140817e-002 
+1.186538e+002    280.640758  +2.211346e-003 +4.518577e-004 +1.695620e-003 +2.667457e-004 +1.226323e-003 +3.351413e-004 +1.986817e-004 +9.288906e-001 +6.410563e-012 +1.664718e-001 -2.050300e-006 +6.035851e-007 +1.000933e-005 -3.335945e-006 +2.282344e-004 +1.387905e-005 +8.227915e-006 +1.728784e-001 +1.193088e-012 +6.894022e-003 
+1.187041e+002    281.622790  +2.232740e-003 +4.846648e-004 +1.689219e-003 +2.533179e-004 +1.225752e-003 +3.330618e-004 +1.971314e-004 +9.273730e-001 +6.400090e-012 +1.659597e-001 -2.020666e-006 +5.614388e-007 +9.843550e-006 -3.178260e-006 +2.288572e-004 +1.300669e-005 +7.698350e-006 +1.731475e-001 +1.194945e-012 +6.481037e-003 
+1.187544e+002    281.746214  +2.256234e-003 +4.913357e-004 +1.684511e-003 +2.507814e-004 +1.224115e-003 +3.383924e-004 +2.002459e-004 +9.259988e-001 +6.390606e-012 +1.686823e-001 -1.993097e-006 +5.550525e-007 +9.686766e-006 -3.150677e-006 +2.292292e-004 +7.204279e-006 +4.263181e-006 +1.734036e-001 +1.196712e-012 +3.591200e-003 
+1.188047e+002    282.747219  +2.279147e-003 +4.985714e-004 +1.679475e-003 +2.478462e-004 +1.222603e-003 +3.437422e-004 +2.030786e-004 +9.237592e-001 +6.375150e-012 +1.718967e-001 -1.965236e-006 +5.382994e-007 +9.527228e-006 -3.118248e-006 +2.295733e-004 +9.187554e-007 +5.427893e-007 +1.734581e-001 +1.197088e-012 +4.594461e-004 
+1.188550e+002    282.907275  +2.304262e-003 +5.389670e-004 +1.676172e-003 +2.381708e-004 +1.219937e-003 +3.452987e-004 +2.039448e-004 +9.215703e-001 +6.360043e-012 +1.727630e-001 -1.939587e-006 +5.001882e-007 +9.376651e-006 -2.945277e-006 +2.296408e-004 -1.096297e-006 +6.475089e-007 +1.734764e-001 +1.197215e-012 +5.485090e-004 
+1.189052e+002    283.640676  +2.329368e-003 +5.199222e-004 +1.672967e-003 +2.413429e-004 +1.217045e-003 +3.621041e-004 +2.136142e-004 +9.185914e-001 +6.339485e-012 +1.815935e-001 -1.914047e-006 +5.096101e-007 +9.225790e-006 -3.026910e-006 +2.296222e-004 -1.163464e-005 +6.863563e-006 +1.733124e-001 +1.196083e-012 +5.834719e-003 
+1.189555e+002    284.417941  +2.354964e-003 +5.519279e-004 +1.670238e-003 +2.353771e-004 +1.213897e-003 +3.523413e-004 +2.075909e-004 +9.153799e-001 +6.317322e-012 +1.771328e-001 -1.889346e-006 +4.739009e-007 +9.076713e-006 -2.896015e-006 +2.294941e-004 -8.659377e-006 +5.101893e-006 +1.730577e-001 +1.194325e-012 +4.353336e-003 
+1.190058e+002    284.405918  +2.381823e-003 +5.596323e-004 +1.668511e-003 +2.344554e-004 +1.210528e-003 +3.454325e-004 +2.035244e-004 +9.128522e-001 +6.299877e-012 +1.736530e-001 -1.865923e-006 +4.632462e-007 +8.932215e-006 -2.871962e-006 +2.292838e-004 -5.373042e-006 +3.165727e-006 +1.729016e-001 +1.193248e-012 +2.701091e-003 
+1.190561e+002    284.348809  +2.408732e-003 +5.581807e-004 +1.666910e-003 +2.346285e-004 +1.207483e-003 +3.442585e-004 +2.028516e-004 +9.106173e-001 +6.284454e-012 +1.730315e-001 -1.842757e-006 +4.591319e-007 +8.787420e-006 -2.885447e-006 +2.291044e-004 -5.175668e-006 +3.049721e-006 +1.727779e-001 +1.192394e-012 +2.601399e-003 
+1.191064e+002    284.343831  +2.435674e-003 +5.597327e-004 +1.665427e-003 +2.344938e-004 +1.204666e-003 +3.434540e-004 +2.023792e-004 +9.084978e-001 +6.269826e-012 +1.726245e-001 -1.819871e-006 +4.523452e-007 +8.642267e-006 -2.886956e-006 +2.289372e-004 -5.281807e-006 +3.112288e-006 +1.726528e-001 +1.191530e-012 +2.654705e-003 
+1.191583e+002    284.344113  +2.464078e-003 +5.620088e-004 +1.664695e-003 +2.344343e-004 +1.202459e-003 +3.427020e-004 +2.019360e-004 +9.068334e-001 +6.258339e-012 +1.722467e-001 -1.797602e-006 +4.454689e-007 +8.492376e-006 -2.886041e-006 +2.287637e-004 -5.292258e-006 +3.118445e-006 +1.725219e-001 +1.190627e-012 +2.659960e-003 
+1.192104e+002    284.344113  +2.492973e-003 +5.641802e-004 +1.664617e-003 +2.345018e-004 +1.200824e-003 +3.421347e-004 +2.016017e-004 +9.056001e-001 +6.249828e-012 +1.719615e-001 -1.776415e-006 +4.391700e-007 +8.342417e-006 -2.885629e-006 +2.285894e-004 -5.296860e-006 +3.121157e-006 +1.723904e-001 +1.189720e-012 +2.662273e-003 
